doc_id,type,month-ended,text
1336,print,1/31/2021,German Neo-Nazi Is Sentenced  To Life for Assassinating Backer  Of Merkel’s Policy on Refugees
1337,print,1/31/2021,"When White Hightops Exude Fear, Not Fashion"
1338,print,1/31/2021,Pentagon To Review  Elite Units On Missions
1339,print,1/31/2021,Wave of Violence Across Afghanistan May Delay U.S. Troop Withdrawal
1340,print,1/31/2021,"Visiting Troops, Biden Recalls His Own Past At Walter Reed"
1341,print,1/31/2021,Ugandan Leader’s Brutal Grip on Power Is Testing Patience of the West
1342,print,2/28/2021,Gutted System Will Test Biden Vow to Welcome More of World’s Needy
1343,print,2/28/2021,"After an Activist’s Escape,  Pakistan Jails Her Father"
1344,print,2/28/2021,U.S. Is Urged To Slow Pullout In Afghanistan
1345,print,2/28/2021,"Shadowy Force Lures Afghans To Fight, or Die"
1346,print,2/28/2021,‘Everything Has a Value’: Afghanistan’s Kidney Trade Preys on the Poor
1347,print,2/28/2021,"Flynn Is Back, Selling Anger And T-Shirts"
1348,print,2/28/2021,"George Shultz, 100, Who Helped End The Cold War, Dies"
1349,print,2/28/2021,"Before Disaster, India Ignored Warnings of Dams’ Risks"
1350,print,2/28/2021,"Leahy Juggles His Responsibilities as Judge, Juror and Witness"
1351,print,2/28/2021,Making Friends in a Pandemic By Using Vaccine Diplomacy
1352,print,2/28/2021,"Joy, Relief and Bunco: Inside a Nursing Home After the Vaccine"
1353,print,2/28/2021,Biden’s Pick for Iran Envoy Resurrects Bitter Debate Over Nuclear Pact
1354,print,2/28/2021,Lonely Quest To Repudiate Trump Wing
1355,print,2/28/2021,"Taliban Circle Afghan Cities,  Provoking U.S."
1356,print,2/28/2021,European Rights Court Backs Germany Over Killings of 90 Afghan Civilians
1357,print,2/28/2021,Test for Biden: Can U.S. Exit Afghanistan?
1358,print,2/28/2021,Away From Buckingham Palace but Not Out of the Spotlight
1359,print,2/28/2021,Pentagon to End Delay On Elevating 2 Women To 4-Star Commands
1360,print,2/28/2021,"Another Olympics Invitation From China, Like It or Not"
1361,print,2/28/2021,"1 Year Later,  Royal Split Turns Official For Sussexes"
1362,print,2/28/2021,Trump Ally Denies Role In $80 Million Scheme To Back Libyan Leader
1363,print,2/28/2021,Libraries Built as Monuments To Two Slain Afghan Women
1364,print,2/28/2021,Militants Kill 4 Pakistani Aid Workers in District Near Afghan Border
1365,print,2/28/2021,Afghan Civilian Casualties Rose After Peace Talks’ Start
1366,print,2/28/2021,"Blinken Is Mending Diplomatic Fences, Without Leaving Home"
1367,print,2/28/2021,"Where a Vaccination Campaign Faces Skepticism, War and Corruption"
1368,print,2/28/2021,Top Democrat Doesn’t Want Troops to Quit Afghanistan
1369,print,2/28/2021,U.S. Diplomats Desperate for Vaccines and Dismayed by the Government
1370,print,2/28/2021,Afghanistan  Files Brief For Return  Of Detainee
1371,print,2/28/2021,Canada’s Top Military Officer Steps Aside Amid Investigation
1372,print,2/28/2021,Pakistan  And India Renew Vow In Cease-Fire
1373,print,2/28/2021,Refugee Who Set Herself on Fire in Greece Is Charged With Arson
1374,print,2/28/2021,"In Secret Taliban Prisons, Each Day Brings Terror"
1375,print,2/28/2021,An Old Legal Doctrine Puts War Crime Suspects Within the Reach of Justice
1376,print,3/31/2021,Three Women Working for a News Outlet Are Gunned Down in Afghanistan
1377,print,3/31/2021,International Court Is Opening War Crimes Inquiry on Israel and Militants
1378,print,3/31/2021,"Worried About His Students, College President Moves Into the Dorms"
1379,print,3/31/2021,"Black Colonel, Denied Promotion 3 Times, Is Poised to Shatter a Barrier"
1380,print,3/31/2021,Biden Seeks Update for Much-Stretched Law That Authorizes the War on Terrorism
1381,print,3/31/2021,Biden’s Early Steps on the World Stage Are Cautious Ones
1382,print,3/31/2021,"Where Being a Journalist, and a Woman, Could Cost You Your Life"
1383,print,3/31/2021,U.S. Moves to Jump-Start Talks  For Afghan Truce With Taliban
1384,print,3/31/2021,"In One Afghan District, Peace From 8 A.M. to 5 P.M."
1385,print,3/31/2021,C.I.A. Surveils Extremists From Growing Saharan Base
1386,print,3/31/2021,"After Rally and Riot, a Virginia County Fractures"
1387,print,3/31/2021,Exposé Reignites Feud;  At Least 5 Afghans Die
1388,print,3/31/2021,Proud Boys Got Bigger as Police Looked Away
1389,print,3/31/2021,"As Biden Mulls Afghan Exit, U.S. Discloses 1,000 More Troops in Area"
1390,print,3/31/2021,"Afghanistan Exit by May 1 Will Be Tough, Biden Says"
1391,print,3/31/2021,A Pivotal Reset On China Policy By Biden’s Team
1392,print,3/31/2021,At Least 9 Die in Crash of Afghan Military Copter After Clashes With Local Militia
1393,print,3/31/2021,"Two Months In, Liberals Grow Impatient With Biden’s Foreign Policy Actions"
1394,print,3/31/2021,A Top Woman in Canada’s Military Issues a Rebuke
1395,print,3/31/2021,Testy Exchange Shows the U.S. A Bolder China
1396,print,3/31/2021,"For Afghan Minorities, Getting an Education Means Risking Death"
1397,print,3/31/2021,How Packs of Dogs Command Afghan Streets and Rule the Night
1398,print,3/31/2021,Defense Chief Under Biden Secretly Visits Afghanistan
1399,print,3/31/2021,Does a Men-Only Draft Violate the Constitution?
1400,print,3/31/2021,Foes in Afghan War See Islamic State as Common Threat
1401,print,3/31/2021,3 Women Take Lead Roles On Capitol Security Team
1402,print,3/31/2021,"In Europe, Blinken’s Warm Words for Allies Don’t Hide Differences"
1403,print,3/31/2021,Biden Laces Into G.O.P.  On ‘Un-American’ Bids  To Limit Voting Rights
1404,print,3/31/2021,"Outlining Goals in First News Conference, Biden Hails ‘Art of the Possible’"
1405,print,3/31/2021,1st Black Sergeant-at-Arms In House History Is Named
1406,print,3/31/2021,Some Officials Advise Against Afghan Pullout
1407,print,3/31/2021,"Nearly 20 Years After 9/11, 20 Diverging Paths"
1408,print,3/31/2021,20 Lives Weigh On Plan to Shut Guantánamo
1409,print,3/31/2021,"China Takes Message on the Road, Challenging U.S. for Global Leader Role"
1410,print,3/31/2021,Taliban Believe  The War’s Over  And They Won
1411,print,3/31/2021,3 Polio Vaccine Workers  Are Killed in Afghanistan
1412,print,3/31/2021,How Rich Countries Took Over the Front of the Line for Covid Shots
1413,print,4/30/2021,"Bloodshed Reveals a World  That’s Changed, and Hasn’t"
1414,print,4/30/2021,Sanctions Put on I.C.C. Prosecutor Are Revoked
1415,print,4/30/2021,U.S. Looks to Build on Secret Parts of Taliban Deal to Reduce Violence
1416,print,4/30/2021,Negotiations With Iran To Restore Nuclear Deal Could Take a Long Time
1417,print,4/30/2021,Star Witnesses Against Rioters: Their Online Boasts
1418,print,4/30/2021,ISIS and African Militants Join In a Marriage of Convenience
1419,print,4/30/2021,Afghan Security Fears Mount As Leader’s Influence Withers
1420,print,4/30/2021,"For Biden Nominee, a Chance to Use Soft Power to Ease Global Conflicts"
1421,print,4/30/2021,Biden Sets End Date for Nation’s Longest War
1422,print,4/30/2021,Intelligence Report Says  China Poses Top Threat
1423,print,4/30/2021,"With Americans Gone, Will Afghanistan Return As a Haven for Terror?"
1424,print,4/30/2021,"Biden’s Decision Prioritizes Nation-Building at Home, Not in Kabul"
1425,print,4/30/2021,Veterans of Afghan War Feel Torn Over Pullout
1426,print,4/30/2021,"After 2 Decades of Turmoil, Afghans Face Still More Uncertainty"
1427,print,4/30/2021,"NATO Pledges an ‘Orderly, Coordinated and Deliberate’ Exit by Its Troops"
1428,print,4/30/2021,U.S. to Place New Sanctions
1429,print,4/30/2021,‘It Is Time to End the Forever War’
1430,print,4/30/2021,"As U.S. Exits, Pakistan Sees A Door Open"
1431,print,4/30/2021,A Splintered G.O.P. Struggles To Find Unity on Foreign Policy
1432,print,4/30/2021,U.S. Surveys Options to Strike From Afar After Exit From Afghanistan
1433,print,4/30/2021,White House Stops Short of Sanctions Over Bounties
1434,print,4/30/2021,The Contradiction That Doomed America’s Mission in Afghanistan
1435,print,4/30/2021,A Pennsylvania Town Exhales at a War’s End
1436,print,4/30/2021,"Debating Exit, Biden Rejected Generals’ View"
1437,print,4/30/2021,Prince Philip Is Laid to Rest in an Intimate Ceremony Rich in Tradition
1438,print,4/30/2021,"With Much to Lose, Afghan Women Fear Stifling Return to Past"
1439,print,4/30/2021,Bush Scorns G.O.P. Turn On Borders And Trade
1440,print,4/30/2021,"Caving to Islamists, Pakistan Weighs Expelling French Envoy"
1441,print,4/30/2021,"Withdrawal  Will Erode Intelligence, General Says"
1442,print,4/30/2021,"Walter Mondale, Former Vice President, Dies at 93"
1443,print,4/30/2021,Biden to Declare Ottomans’ Atrocities Against Armenia Were Genocide
1444,print,4/30/2021,Pullout From Afghanistan Gives Guantánamo Detainees Hope for Release
1445,print,4/30/2021,Pentagon Asks for a Carrier to Shield Its Afghan Exit
1446,print,4/30/2021,"War, Peace and Spreadsheets In a Countdown to Withdrawal"
1447,print,4/30/2021,America’s War in Afghanistan: How It Started and How It Is Ending
1448,print,4/30/2021,Officials Suggest Global Image May Be Moderating Force on Taliban
1449,print,4/30/2021,"Penelope Laingen, Whose Ribbon Tied a Nation Together, Dies at 89"
1450,print,4/30/2021,Biden Recognizes Ottoman-Era Massacre of Armenians as Genocide
1451,print,4/30/2021,The Arms Dealer in the Crosshairs of Russia’s Elite Assassination Squad
1452,print,4/30/2021,U.S. Military  Begins Task Of Leaving  Afghanistan
1453,print,4/30/2021,Iranian Diplomat Says Tehran’s Military Leaders Thwart Diplomacy
1454,print,4/30/2021,Journalists Killed in Burkina Faso
1455,print,4/30/2021,Biden to List Victories And Pitch Objectives
1456,print,4/30/2021,"With U.S. Exit, Afghan Forces Face a Reckoning"
1457,print,4/30/2021,Russian Spies Suspected  In Bulgarian Explosions
1458,print,4/30/2021,Biden Makes Case to Vastly Expand Government Role
1459,print,4/30/2021,U.S. Afghan Exit May Fan Border Strife in Central Asia
1460,print,5/31/2021,Afghan Attack Kills 27 In Sign Peace Deal Is Off
1461,print,5/31/2021,Trump Rules for Drone Strikes Are Disclosed
1462,print,5/31/2021,Dismantling 20 Years of War in Southern Afghanistan
1463,print,5/31/2021,U.S. and G7 Allies Focus On ‘Democratic Values’
1464,print,5/31/2021,Chinese News Service Mocks India’s Virus Plight
1465,print,5/31/2021,"Desperate Afghans Flee Home, Taking Grim Jobs in Istanbul"
1466,print,5/31/2021,Pentagon Struggles to Wean Afghan Military From Dependency on U.S. Air Power
1467,print,5/31/2021,C.I.A. Found Evidence  On Russia Bounty Claim
1468,print,5/31/2021,"Explosions Rock School in Kabul, Leaving 30 Dead"
1469,print,5/31/2021,‘Why Do We Deserve to Die?’ Burying Hazara Girls in Kabul
1470,print,5/31/2021,McCarthy Endorses Bid to Replace Cheney
1471,print,5/31/2021,"U.S. Defends Detention of Afghan Citizen, Even as It Withdraws From Afghanistan"
1472,print,5/31/2021,Marines Put Black Leader In Charge Of Top Unit
1473,print,5/31/2021,A City’s Last Defenders as the Taliban Closes In
1474,print,5/31/2021,McMaster Was Said to Be Target In Plot to Vilify Trump ‘Enemies’
1475,print,5/31/2021,Western Spy Agencies Court New Afghan Allies
1476,print,5/31/2021,Fragile Cease-Fire in Afghanistan Lets Muslims Risk Travel for Holiday
1477,print,5/31/2021,"Fleeing Taliban Areas, All for an Education"
1478,print,5/31/2021,U.S. Approves Release for 3 At Guantánamo
1479,print,5/31/2021,"Congress, Once in Thrall Of ‘the Generals,’ Gives  The Military Orders Now"
1480,print,5/31/2021,Pentagon Speeds Afghanistan Exit  Despite Worries
1481,print,5/31/2021,Afghan Bases Fall to Taliban as U.S. Heads Out
1482,print,5/31/2021,Harris Speaks of ‘Fragile’ World at Naval Academy Commencement
1483,print,5/31/2021,"Thomas Sullivan, 91, Dies;  Rooted Out Case-Fixing In Chicago’s Court System"
1484,print,5/31/2021,Return Mission Finds Ruins of Failed U.S. Policy
1485,print,5/31/2021,Britain Speeds The Relocation Of Interpreters In Afghanistan
1486,print,6/30/2021,Morocco Sends Spanish Outpost a Migrant Influx
1487,print,6/30/2021,‘Find Him and Kill Him’: A Pilot’s Desperate Escape From Kabul
1488,print,6/30/2021,"Urban Climbing Calmed His PTSD, but May Land Him in Prison"
1489,print,6/30/2021,"U.S. Says ‘We’re Back,’ but Europe Still Recalls Trauma of Trump Years"
1490,print,6/30/2021,Afghan Exit  Forces C.I.A.  To Scramble
1491,print,6/30/2021,Supreme Court Will Not Hear Case on Military Draft
1492,print,6/30/2021,Afghan Attack Kills 10  From Land Mine Charity
1493,print,6/30/2021,"Power of the Press, in the Balance"
1494,print,6/30/2021,Public Lies and Secret Truths
1495,print,6/30/2021,Pentagon Eyes  Future Strikes  At the Taliban
1496,print,6/30/2021,"Classified, Until It’s Not"
1497,print,6/30/2021,Diversity Push Inside Military Spurs Backlash
1498,print,6/30/2021,U.S. Visas Can Be a Life-or-Death Matter for Afghan Interpreters
1499,print,6/30/2021,Omar Comments Spur Democratic Infighting On Human Atrocities
1500,print,6/30/2021,"Facing a More Skeptical U.S., Erdogan Tempers His Defiant Tone"
1501,print,6/30/2021,Pentagon Develops Proposal to Send Dozens of Troops Back to Somalia
1502,print,6/30/2021,Ultimatum in Pakistan:  Vaccine or Cell Service
1503,print,6/30/2021,Presidents Joust Even as They Seek to Ease Relations
1504,print,6/30/2021,Congress Revisits President’s Powers To Authorize Use of Military Force
1505,print,6/30/2021,"As U.S. Speeds Its Withdrawal,  Taliban Hit Elite Afghan Forces"
1506,print,6/30/2021,A Meeting of Cordial Words and Muted Tensions
1507,print,6/30/2021,American Lawmakers Rush to Provide Visas for Afghans Who Assisted U.S. Forces
1508,print,6/30/2021,2 Guantánamo Inmates Are Cleared for Transfer
1509,print,6/30/2021,Afghan Pilots  Dread Absence  Of Contractors
1510,print,6/30/2021,Afghans Fail To Prevent  Key Captures  By Taliban
1511,print,6/30/2021,"As Taliban Attack, Civilians Are Taking Up Arms"
1512,print,6/30/2021,Defense Secretary Backs Changes to Policies on Sex Assault
1513,print,6/30/2021,"U.S. to Relocate Afghan Allies, Like Interpreters, While Special Visas Are Processed"
1514,print,6/30/2021,He Saved 31 People at Sea. Then He Got a 142-Year Prison Sentence.
1515,print,6/30/2021,"To Rattle Taliban in Helmand,  Afghans Rely on an Elite Unit"
1516,print,6/30/2021,"In Meeting With Afghan Leader, Biden Pledges Aid After U.S. Withdrawal"
1517,print,6/30/2021,Last Stand in Exit Plan Is Kabul Airport Security
1518,print,6/30/2021,U.S. Pushes Bill to Hasten  Visa Process  For Afghans
1519,print,6/30/2021,U.S. General Warns of Civil War Gripping Afghanistan After Exit
1520,print,6/30/2021,"Donald H. Rumsfeld, Ex-Defense Secretary, Dies at 88"
1521,print,7/31/2021,"Pandemic Lockdowns Fueled Predators Worldwide, Especially Online, U.S. Says"
1522,print,7/31/2021,"In Kabul, High Tension and an Air of Unreality"
1523,print,7/31/2021,Achieving a U.S. Exit While Avoiding a Sense of Abandonment
1524,print,7/31/2021,"U.S. Departs Last Afghanistan Base, Effectively Ending 20 Years of War"
1525,print,7/31/2021,The Salvaged Relics of a Very Long War
1526,print,7/31/2021,"With Subtle Changes, U.S. Softens Blow of Its Withdrawal From Afghanistan"
1527,print,7/31/2021,"As Districts Fall, Taliban Focus on Governing"
1528,print,7/31/2021,U.S. ‘Forever War’ Veterans Back Biden on Withdrawal
1529,print,7/31/2021,Vietnamese Veterans See Echoes of 1975 in Afghanistan
1530,print,7/31/2021,Taliban Keep Up March Into North Afghanistan And Release Prisoners
1531,print,7/31/2021,Senator Describes Push to Stop Deportation of Veterans
1532,print,7/31/2021,Biden Defends  Afghan Pullout  In Blunt Tones
1533,print,7/31/2021,Why $13 Billion in Aid Didn’t Erase Troubles
1534,print,7/31/2021,"In Surprise Move, Chief Guantánamo Prosecutor Is Retiring Before 9/11 Trial"
1535,print,7/31/2021,"Taliban Enter Kandahar, Second-Largest Afghan City"
1536,print,7/31/2021,U.S. Is Reluctant to Send Soldiers to Haiti Conflict
1537,print,7/31/2021,Biden Cautions Putin to Control Cybercriminals
1538,print,7/31/2021,Opulent Mansion in Canada Ignites Rage as Haiti Unravels
1539,print,7/31/2021,Institutional Weakness Compounds Predicament Of Haiti’s Power Struggle
1540,print,7/31/2021,Haiti Arrests 3rd Man With U.S. Ties in Assassination
1541,print,7/31/2021,"Lost in Rhetorical Weeds, Biden Struggles to Inspire"
1542,print,7/31/2021,U.S. Embassy Operations Proceed in Afghan Capital
1543,print,7/31/2021,Top U.S. General Leaves as Afghan Withdrawal Continues
1544,print,7/31/2021,"Weighing Haiti Intervention, U.S. Faces an All-Too-Familiar Dilemma"
1545,print,7/31/2021,Evacuation of Afghan Allies Is Set to Begin As U.S. Withdrawal Enters Its Final Phases
1546,print,7/31/2021,Afghan City Feels Taliban Tighten Vise
1547,print,7/31/2021,China Is Wary Of U.S. Pullout In Afghanistan
1548,print,7/31/2021,Pakistan Blast That Killed 13 Was a Terrorist Attack
1549,print,7/31/2021,Pulitzer Prize-winning Photojournalist  From Reuters Is Killed in Afghanistan
1550,print,7/31/2021,"A Country Returns to Militias, and an Old, Chaotic Path"
1551,print,7/31/2021,Turkey Fumes While Accusing Greece of Setting Migrants Adrift at Sea
1552,print,7/31/2021,"In Reversal, Military Lawyers Ask to Strike Out Material Obtained From Torture"
1553,print,7/31/2021,"After Decades, It’s Klain’s Turn As Chief of Staff"
1554,print,7/31/2021,Biden Administration Sends Guantánamo Detainee to Morocco
1555,print,7/31/2021,Some Afghan Applicants For Visas to Be Brought To Virginia Army Base
1556,print,7/31/2021,Veterans Feel Urgency to Aid Afghan Allies
1557,print,7/31/2021,Canada’s Veterans Assist  Vulnerable Interpreters
1558,print,7/31/2021,"Canada Opens to Vaccinated, But It’s a Trickle at the Border"
1559,print,7/31/2021,"Alarmed by Taliban’s Surge, U.S. Launches 11th-Hour Airstrikes"
1560,print,7/31/2021,"U.S. Is Set to Announce Troop Drawdown From Iraq, at Least on Paper"
1561,print,7/31/2021,Official Fights To Vaccinate In Louisiana
1562,print,7/31/2021,Top U.S. General Hints Airstrikes on Taliban May Continue Past an August Cutoff
1563,print,7/31/2021,"Afghan Civilian Deaths Soar, Monitors Say"
1564,print,7/31/2021,"In Winding Down Wars, Biden Takes Two Paths for Iraq and Afghanistan"
1565,print,7/31/2021,Ex-Analyst Who Leaked Details on Drone Warfare Is Sentenced
1566,print,7/31/2021,How a $110 Million Mansion in India Ended Up in a Diplomatic Dispute
1567,print,7/31/2021,China Hails Role of Taliban in ‘Peaceful Reconciliation’ in Afghanistan
1568,print,7/31/2021,Flash Flood  Kills Scores  In Area Run  By Taliban
1569,print,7/31/2021, $2.1 Billion For Security And Afghans  Is Approved
1570,print,7/31/2021,Prospect of Taliban Advance Puts a Pastoral Corridor on Edge
1571,print,7/31/2021,221 Afghans Arrive in U.S. As Visa Evacuations Begin
1572,print,7/31/2021,"Ruth Pearl, 85, Mother Of Murdered Journalist"
1573,print,7/31/2021,"As Taliban Stoke Fear, Multitudes Flee Afghanistan"
1574,print,7/31/2021,"Body of Reuters Photojournalist Was Mutilated in Taliban Custody, Officials Say"
1575,print,7/31/2021,An Afghan Provincial Capital Is in Danger of Falling to the Taliban
1576,print,8/31/2021,State Dept. Offers Refugee Status to Afghans Who Helped News Outlets
1577,print,8/31/2021,Biden Administration Is Open to Tightening Law Authorizing War on Terror
1578,print,8/31/2021,‘This Is About Buying Time’: U.S. Launches Round of Afghan Airstrikes
1579,print,8/31/2021,Push to Repeal Power for War Divides G.O.P.
1580,print,8/31/2021,Taliban Claim Responsibility For Attack In Kabul
1581,print,8/31/2021,"As Taliban Advance, U.S. Clings to Hope for Peace"
1582,print,8/31/2021,Taliban Secure A Regional Hub Without a Fight
1583,print,8/31/2021,Haiti Assassination Spotlights Colombia’s Growing Mercenary Industry
1584,print,8/31/2021,‘Nothing Is Left’: Taliban Take Second Afghan City in 2 Days
1585,print,8/31/2021,3 Afghan Cities  Fall to Taliban
1586,print,8/31/2021,Signal as U.S. Mission Ends: You’re on Your Own
1587,print,8/31/2021,"As the Taliban Seize More Cities, the Propaganda War Grows in Importance"
1588,print,8/31/2021,"One Year After He Crushed Protests, Belarus Leader Lashes Out at West"
1589,print,8/31/2021,"Refugees Flock to Afghan Capital, Seeking Reprieve From Taliban Assault"
1590,print,8/31/2021,Left Stranded and Scared in Fight for Kandahar
1591,print,8/31/2021,"As U.S. Exits Afghanistan, History Implies It May Have to Return"
1592,print,8/31/2021,"Taking Hold  In Provinces, Taliban Rout 3 More Cities"
1593,print,8/31/2021,Could the Taliban Take Control of Afghanistan?
1594,print,8/31/2021,Indonesian Army to End So-Called Virginity Tests
1595,print,8/31/2021,Leaving a ‘Forever War’  Could Backfire on Biden
1596,print,8/31/2021,Two Major Cities on Brink of Takeover
1597,print,8/31/2021,U.S. Sends Troops to Aid Evacuation as Taliban Surge
1598,print,8/31/2021,U.S. Afghan Departure Strikes Another Blow To American Credibility
1599,print,8/31/2021,Pressure on Pakistan as Taliban Advance
1600,print,8/31/2021,"Fearing Fall of Kabul, U.S. Officials Implore  Afghans to Fight Back"
1601,print,8/31/2021,Over 15 Cities Slip Out of the Grasp of Afghan Forces
1602,print,8/31/2021,"Free Fall in Afghanistan Prompts U.S. to Deploy Another 1,000 Soldiers"
1603,print,8/31/2021,Misjudging the Pace of Taliban Sweep
1604,print,8/31/2021,Early Adversity Drives Graham Toward Power
1605,print,8/31/2021,"After Week Under New Rulers,  Kunduz May Be Hint of Future"
1606,print,8/31/2021,"For Biden, Images He Wanted to Avoid"
1607,print,8/31/2021,"In Single Day, Taliban Push Transforms  Life in Kabul"
1608,print,8/31/2021,Afghan Collapse Blows Back on Biden
1609,print,8/31/2021,Diplomats’ Rosy Hopes Vanish in Grim Reality Of a Dash for the Exit
1610,print,8/31/2021,Taliban Takeover Could Halt U.S. Influence in Kabul After 20 Years of Diplomacy
1611,print,8/31/2021,‘He’s a Coward’: Ghani’s Exit Infuriates His Countrymen
1612,print,8/31/2021,A Soviet Echo  As Forces Flee Over a Bridge
1613,print,8/31/2021,"Facing Afghan Chaos, Biden Defends Exit"
1614,print,8/31/2021,Racing to Get Out as Desperation and Fear Set In
1615,print,8/31/2021,"Taliban Capture Kabul, Stunning U.S. as a 20-Year Effort Unravels in Days"
1616,print,8/31/2021,Hectic Departure Draws Criticism of President From Both Sides of Aisle
1617,print,8/31/2021,Full Transcript of Biden’s Speech on Afghanistan
1618,print,8/31/2021,Taliban Takeover Could Halt U.S. Influence in Kabul After 20 Years of Diplomacy
1619,print,8/31/2021,A Frantic Demand For U.S. Visas
1620,print,8/31/2021,"For Veterans, Pain, Anguish And Sorrows"
1621,print,8/31/2021,‘Our Hearts Are Crying’ For Family Left Behind
1622,print,8/31/2021,Body Parts  Found Inside  Landing Gear Of U.S. Plane
1623,print,8/31/2021,‘My Future Is Dark’: Fear Rises  In Women After Years of Gains
1624,print,8/31/2021,"Post-9/11 Era Ends Painfully, For America and Afghanistan"
1625,print,8/31/2021,"Contradicting Biden, Reports Warned of Rapid Collapse"
1626,print,8/31/2021,Violent History Clouds Taliban’s Vows
1627,print,8/31/2021,"With Taliban Back, Will Terror Groups Have a Safe Haven Again?"
1628,print,8/31/2021,Afghanistan’s Once and Current Rulers
1629,print,8/31/2021,Britain Smarts as Biden Leaves Top U.S. Ally Out of Withdrawal Decision
1630,print,8/31/2021,"Troops May Stay Longer In Kabul, Biden Says"
1631,print,8/31/2021,Coaxing and Threats Secured Victory
1632,print,8/31/2021,Rushing to Erase Proof Of Working With U.S.
1633,print,8/31/2021,Protests Emerge as Taliban Strive to Cement Power
1634,print,8/31/2021,"Intelligence Agencies Did Not Predict Swift Collapse, Officials Say"
1635,print,8/31/2021,Promises Go Unmet for Afghans Who Risked Their Lives for U.S.
1636,print,8/31/2021,"After 20 Years of War, Afghans Wonder How the Insurgency’s Leaders Will Govern"
1637,print,8/31/2021,"China Sees U.S. Hubris, but Afghanistan Offers No Easy Choices"
1638,print,8/31/2021,Memory of Migrant Crisis Haunts Europe as First Afghan Refugees Land
1639,print,8/31/2021,"Boy, 17, Died in Fall From U.S. Plane"
1640,print,8/31/2021,"Afghan Forces on the Run, Hiding and Hunted"
1641,print,8/31/2021,"Seeking Global Recognition, Taliban Take New Approach: Making Nice"
1642,print,8/31/2021,Sluggish Visa System Delays Evacuating Afghans Who Worked for U.S.
1643,print,8/31/2021,"Tightening Grip, Taliban Silence Foes and Dissent"
1644,print,8/31/2021,"Critical of President, Trump and Pompeo Face Own Attacks"
1645,print,8/31/2021,"With U.S. Exit, Russia’s Power in Central Asia Grows Ever Stronger"
1646,print,8/31/2021,‘We Risk Everything’: Whisper Opposition Takes Hold in Belarus
1647,print,8/31/2021,Despair in Kabul Undercuts Biden on Rescue Effort
1648,print,8/31/2021,Clarifying Biden’s Take of Evacuation
1649,print,8/31/2021,"Gino Strada, 73, Surgeon Who Brought Medicine  To the Front Lines of War"
1650,print,8/31/2021,"Putin Takes Shot at the West, but Says He’ll Work to ‘Normalize’ Afghanistan"
1651,print,8/31/2021,Facebook Hides Friend Lists To Protect Its Afghan Users
1652,print,8/31/2021,New Wave of Refugees Faces A Much Chillier U.S. Welcome
1653,print,8/31/2021,America’s Afghan War: Drawing Down an Unwinnable Conflict
1654,print,8/31/2021,A Presidency And Its Values Put to the Test
1655,print,8/31/2021,Afghans Describe ‘Terror’ As Hopes of Escaping Fade
1656,print,8/31/2021,Global Needs and Past Misuse of Donations Threaten Haiti’s Recovery
1657,print,8/31/2021,U.S. Embassy Warns Americans to Avoid Kabul Airport Amid Threats
1658,print,8/31/2021,"Miscue After Miscue, Exit Plan Unravels"
1659,print,8/31/2021,Vietnam War Victims Say South Korea Still Owes Them Answers
1660,print,8/31/2021,‘No One Quite Knows What to Say’: 20-Year War Ends With Few Answers
1661,print,8/31/2021,"20 Years Ago, a Lone U.S. Representative Warned Against ‘Perpetual War’"
1662,print,8/31/2021,"As Biden Faces Political Crisis, the Democratic Party Looks On in Alarm"
1663,print,8/31/2021,Chaos at Airport as Taliban Work on Creating State
1664,print,8/31/2021,Divided Democrats Resume House Battles Over Priorities and Politics
1665,print,8/31/2021,U.S. Sounds Alarm On the ‘Acute’ Threat ISIS Poses in Kabul
1666,print,8/31/2021,Afghan Fiasco Shows Fault Lines in NATO
1667,print,8/31/2021,"A 1,400-Mile Trek to Turkey Only to Be Told to Turn Back"
1668,print,8/31/2021,"U.S. Passed on Taliban Surrender, and 20 Years of War Followed"
1669,print,8/31/2021,Taliban Demand August Pullout As the U.S. Rushes to Evacuate
1670,print,8/31/2021,Nepali Former Security Contractors Worry They Will Be Unable to Get Home
1671,print,8/31/2021,"Eager to Shift Narrative,  Biden Team Puts Airlift In Historical Perspective"
1672,print,8/31/2021,"Thousands Are Out, But Thousands More Are Waiting for Rescue"
1673,print,8/31/2021,"In Southeast Asia, Harris Chides China While Promoting U.S. Credibility"
1674,print,8/31/2021,U.S. Military Is Scrambling  To Exit Kabul Within 7 Days
1675,print,8/31/2021,Israeli Leader Supports Hard Line on Iranians
1676,print,8/31/2021,C.I.A. Director Traveled to Kabul for Secret Talks With Taliban Leaders
1677,print,8/31/2021,"In Kabul Streets, Eerie Quiet and a Struggle to Make Ends Meet"
1678,print,8/31/2021,Members of Congress Ducked Into Kabul to See Evacuations
1679,print,8/31/2021,"He Fled Afghanistan, And Headed for Open Water"
1680,print,8/31/2021,Women Warned to Stay  Home to Avoid Fighters
1681,print,8/31/2021,"Rebuffing Allies, Biden is Sticking to Exit Deadline"
1682,print,8/31/2021,Resistance to Taliban Gets a New Face
1683,print,8/31/2021,"Amid Debacle in Kabul, Rumsfeld Is Laid to Rest"
1684,print,8/31/2021,ISIS Branch Poses Immediate Terror Threat to Mission at Kabul Airport
1685,print,8/31/2021,Resettlement of Afghan Allies Has Revealed the Latest G.O.P. Schism
